id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,month,year_month,year,season,house_age,basement,median_price_zip,median_price_season,status,selling_price,profit
2663000050,2014-09-26,525000.0,4,1.0,1570,4000,1.5,no,0,3,7,1570,0,1920-01-01,1970-01-01,98102,47.6275,-122.321,9,2014-09,2014,fall,old,no,720000.0,740000.0,buy,682500.0,157500.0
6762700020,2014-10-13,7700000.0,6,8.0,12050,27600,2.5,no,3,4,13,8570,3480,1910-01-01,1987-01-01,98102,47.6298,-122.323,10,2014-10,2014,fall,old,yes,720000.0,740000.0,buy,8470000.0,770000.0
1952200410,2014-11-19,960000.0,3,2.5,2010,6857,1.0,no,0,4,9,1450,560,1955-01-01,1970-01-01,98102,47.6402,-122.314,11,2014-11,2014,fall,old,yes,720000.0,740000.0,buy,1056000.0,96000.0
2902200838,2014-10-27,440000.0,2,2.75,1100,1088,2.0,no,0,3,7,750,350,2006-01-01,1970-01-01,98102,47.6405,-122.324,10,2014-10,2014,fall,new,yes,720000.0,740000.0,buy,572000.0,132000.0
6742700210,2014-11-19,1050000.0,3,3.0,3490,4500,2.5,no,0,3,9,3170,320,1924-01-01,1970-01-01,98102,47.6394,-122.321,11,2014-11,2014,fall,old,yes,720000.0,740000.0,buy,1155000.0,105000.0
2207500200,2014-09-15,615000.0,3,1.75,1920,4000,1.0,no,0,3,7,1070,850,1950-01-01,1970-01-01,98102,47.6392,-122.318,9,2014-09,2014,fall,old,yes,720000.0,740000.0,buy,799500.0,184500.0
9831200520,2014-10-06,1443920.0,4,3.0,3720,5000,2.5,no,0,5,9,2720,1000,1905-01-01,1970-01-01,98102,47.6282,-122.322,10,2014-10,2014,fall,old,yes,720000.0,740000.0,buy,1588312.0000000002,144392.00000000023
6861700156,2014-10-27,1045000.0,4,2.25,2630,4000,2.0,no,0,5,9,1810,820,1909-01-01,1970-01-01,98102,47.6393,-122.31700000000001,10,2014-10,2014,fall,old,yes,720000.0,740000.0,buy,1149500.0,104500.0
3383900048,2014-10-22,550000.0,3,2.5,1550,1092,3.0,no,0,3,8,1390,160,2004-01-01,1970-01-01,98102,47.6355,-122.324,10,2014-10,2014,fall,new,yes,720000.0,740000.0,buy,715000.0,165000.0
1959703070,2014-10-29,979700.0,5,3.0,3730,5500,1.5,no,0,3,7,2160,1570,1927-01-01,1970-01-01,98102,47.6507,-122.32,10,2014-10,2014,fall,old,yes,720000.0,740000.0,buy,1077670.0,97970.0
2902200016,2014-11-12,653500.0,2,2.5,1680,1240,2.0,no,0,3,8,1120,560,2014-01-01,1970-01-01,98102,47.6372,-122.324,11,2014-11,2014,fall,new,yes,720000.0,740000.0,buy,849550.0,196050.0
1336300445,2015-04-22,1265000.0,4,3.0,3130,2646,2.5,no,0,5,9,2290,840,1906-01-01,1970-01-01,98102,47.6272,-122.316,4,2015-04,2015,spring,old,yes,720000.0,848500.0,buy,1391500.0,126500.0
9831200500,2015-03-04,2479000.0,5,3.75,6810,7500,2.5,no,0,3,13,6110,700,1922-01-01,1970-01-01,98102,47.6285,-122.322,3,2015-03,2015,spring,old,yes,720000.0,848500.0,buy,2726900.0,247900.0
6851700381,2015-04-14,935000.0,4,2.0,2580,4500,2.0,no,0,4,9,1850,730,1905-01-01,1970-01-01,98102,47.6245,-122.316,4,2015-04,2015,spring,old,yes,720000.0,848500.0,buy,1028500.0000000001,93500.00000000012
1962200037,2014-05-02,626000.0,3,2.25,1750,1572,2.5,no,0,3,9,1470,280,2005-01-01,1970-01-01,98102,47.6498,-122.321,5,2014-05,2014,spring,new,yes,720000.0,848500.0,buy,813800.0,187800.0
1912100875,2015-04-23,555000.0,2,2.25,1370,1248,2.0,no,0,3,7,1200,170,2000-01-01,1970-01-01,98102,47.6399,-122.32,4,2015-04,2015,spring,new,yes,720000.0,848500.0,buy,721500.0,166500.0
6852700520,2015-04-06,635000.0,2,2.5,1390,1132,2.0,no,0,3,8,1130,260,2006-01-01,1970-01-01,98102,47.6228,-122.319,4,2015-04,2015,spring,new,yes,720000.0,848500.0,buy,825500.0,190500.0
2025049114,2014-05-29,402000.0,2,1.0,710,1173,2.0,no,0,4,7,710,0,1943-01-01,1970-01-01,98102,47.6412,-122.329,5,2014-05,2014,spring,old,no,720000.0,848500.0,buy,522600.0,120600.0
1336300610,2015-04-02,1272500.0,4,1.75,2040,5000,2.0,no,0,4,9,2040,0,1921-01-01,1970-01-01,98102,47.6279,-122.315,4,2015-04,2015,spring,old,no,720000.0,848500.0,buy,1399750.0,127250.0
6762700515,2015-04-21,1475000.0,3,2.5,2570,5000,2.0,no,0,3,11,2570,0,1984-01-01,1970-01-01,98102,47.6295,-122.32,4,2015-04,2015,spring,new,no,720000.0,848500.0,buy,1622500.0000000002,147500.00000000023
3383900057,2014-12-03,500000.0,3,3.25,1490,902,3.0,no,0,3,8,1220,270,2001-01-01,1970-01-01,98102,47.6357,-122.324,12,2014-12,2014,winter,new,yes,720000.0,700000.0,buy,650000.0,150000.0
2902200015,2015-01-06,700000.0,9,3.0,3680,4400,2.0,no,0,3,7,2830,850,1908-01-01,1970-01-01,98102,47.6374,-122.324,1,2015-01,2015,winter,old,yes,720000.0,700000.0,buy,770000.0000000001,70000.00000000012
2163900028,2015-01-28,350000.0,2,1.0,1070,2880,1.0,no,0,3,7,1070,0,1902-01-01,1970-01-01,98102,47.6261,-122.324,1,2015-01,2015,winter,old,no,720000.0,700000.0,buy,455000.0,105000.0
2902200234,2014-12-09,525000.0,3,2.25,1290,1182,2.0,no,0,3,8,1000,290,2006-01-01,1970-01-01,98102,47.637,-122.32700000000001,12,2014-12,2014,winter,new,yes,720000.0,700000.0,buy,682500.0,157500.0
6852700476,2014-12-11,752000.0,4,1.5,1650,2970,1.5,no,0,3,7,1650,0,1903-01-01,1970-01-01,98102,47.6233,-122.319,12,2014-12,2014,winter,old,no,720000.0,700000.0,buy,827200.0000000001,75200.00000000012
3720800070,2015-01-27,1100000.0,4,3.0,2880,5500,2.0,no,0,4,9,1920,960,1926-01-01,1970-01-01,98102,47.6448,-122.31700000000001,1,2015-01,2015,winter,old,yes,720000.0,700000.0,buy,1210000.0,110000.0
6003001999,2015-02-09,530000.0,2,1.75,1170,976,2.0,no,0,3,9,780,390,2010-01-01,1970-01-01,98102,47.6192,-122.316,2,2015-02,2015,winter,new,yes,720000.0,700000.0,buy,689000.0,159000.0
6003501400,2015-02-26,525000.0,3,1.0,1010,3520,1.0,no,0,3,7,1010,0,1902-01-01,1970-01-01,98102,47.6208,-122.319,2,2015-02,2015,winter,old,no,720000.0,700000.0,buy,682500.0,157500.0
2902200076,2015-01-28,800000.0,3,3.0,2060,3200,2.0,no,0,3,8,2060,0,1907-01-01,1984-01-01,98102,47.637,-122.324,1,2015-01,2015,winter,old,no,720000.0,700000.0,buy,880000.0000000001,80000.00000000012
9831200172,2015-02-27,1450000.0,4,3.5,2860,2199,3.0,no,0,3,10,2860,0,2013-01-01,1970-01-01,98102,47.6262,-122.323,2,2015-02,2015,winter,new,no,720000.0,700000.0,buy,1595000.0000000002,145000.00000000023
1964700054,2014-12-22,975000.0,3,2.5,1660,1344,3.0,no,0,3,8,1660,0,2008-01-01,1970-01-01,98102,47.644,-122.32700000000001,12,2014-12,2014,winter,new,no,720000.0,700000.0,buy,1072500.0,97500.0
2902201300,2014-12-29,659000.0,2,1.75,1180,904,2.0,no,0,3,10,780,400,2014-01-01,1970-01-01,98102,47.6396,-122.329,12,2014-12,2014,winter,new,yes,720000.0,700000.0,buy,856700.0,197700.0
2902201301,2014-12-16,664950.0,2,1.75,1180,900,2.0,no,0,3,10,780,400,2014-01-01,1970-01-01,98102,47.6395,-122.329,12,2014-12,2014,winter,new,yes,720000.0,700000.0,buy,864435.0,199485.0
1959700225,2015-02-24,720000.0,3,1.75,1370,1990,3.0,no,0,3,9,1370,0,2014-01-01,1970-01-01,98102,47.6434,-122.324,2,2015-02,2015,winter,new,no,720000.0,700000.0,buy,792000.0000000001,72000.00000000012
7701990700,2014-12-31,825000.0,4,2.5,3210,18901,2.0,no,0,3,10,3210,0,1993-01-01,1970-01-01,98077,47.708999999999996,-122.073,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,907500.0000000001,82500.00000000012
1771110550,2014-12-04,320000.0,3,1.0,1330,9540,1.0,no,0,4,7,1330,0,1971-01-01,1970-01-01,98077,47.758,-122.075,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,416000.0,96000.0
7701961030,2015-01-29,875000.0,4,2.5,3600,21794,2.0,no,0,4,11,3600,0,1990-01-01,1970-01-01,98077,47.7121,-122.072,1,2015-01,2015,winter,new,no,652475.0,663500.0,buy,962500.0000000001,87500.00000000012
826069016,2014-12-12,458000.0,4,3.0,3280,62726,1.5,no,0,3,7,3280,0,1979-01-01,1970-01-01,98077,47.7509,-122.056,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,595400.0,137400.0
624110540,2014-12-05,1175000.0,4,3.25,4060,20822,2.0,no,0,3,10,4060,0,1991-01-01,1970-01-01,98077,47.7213,-122.055,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,1292500.0,117500.0
1771100030,2015-01-06,335000.0,3,1.0,1120,9075,1.0,no,0,3,7,1120,0,1977-01-01,1970-01-01,98077,47.7551,-122.072,1,2015-01,2015,winter,new,no,652475.0,663500.0,buy,435500.0,100500.0
4054510310,2014-12-01,1035000.0,4,4.0,4090,51908,2.0,no,0,3,11,4090,0,1991-01-01,1970-01-01,98077,47.7226,-122.039,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,1138500.0,103500.0
1771110070,2015-02-18,325000.0,3,1.0,1300,9300,1.0,no,0,4,7,1300,0,1977-01-01,1970-01-01,98077,47.7562,-122.073,2,2015-02,2015,winter,new,no,652475.0,663500.0,buy,422500.0,97500.0
6139800640,2015-02-24,490000.0,3,2.5,2080,12032,2.0,no,0,3,8,2080,0,1978-01-01,1970-01-01,98077,47.7455,-122.073,2,2015-02,2015,winter,new,no,652475.0,663500.0,buy,637000.0,147000.0
7214710210,2014-12-17,570000.0,4,2.25,2380,36446,2.0,no,0,4,8,2380,0,1977-01-01,1970-01-01,98077,47.7644,-122.072,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,741000.0,171000.0
1026069061,2015-01-29,682000.0,4,2.5,3600,203425,2.0,no,0,3,9,3400,200,1979-01-01,1970-01-01,98077,47.7597,-122.01799999999999,1,2015-01,2015,winter,new,yes,652475.0,663500.0,buy,750200.0000000001,68200.00000000012
1774200230,2015-01-20,585000.0,6,3.0,3870,43787,2.0,no,0,3,8,2700,1170,1976-01-01,1970-01-01,98077,47.7642,-122.098,1,2015-01,2015,winter,new,yes,652475.0,663500.0,buy,760500.0,175500.0
326069101,2014-12-05,515000.0,3,2.5,2130,219978,2.0,no,0,3,8,2130,0,1986-01-01,1970-01-01,98077,47.7754,-122.03200000000001,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,669500.0,154500.0
7574910420,2014-12-01,632500.0,4,1.5,2720,37258,2.0,no,0,3,10,2720,0,1994-01-01,1970-01-01,98077,47.7402,-122.035,12,2014-12,2014,winter,new,no,652475.0,663500.0,buy,822250.0,189750.0
1630700380,2015-01-30,1920000.0,5,5.75,7730,230868,2.0,no,0,3,12,6660,1070,2004-01-01,1970-01-01,98077,47.7615,-122.084,1,2015-01,2015,winter,new,yes,652475.0,663500.0,buy,2112000.0,192000.0
1771000290,2014-12-03,340000.0,3,1.75,1280,16200,1.0,no,0,3,8,1030,250,1976-01-01,1970-01-01,98077,47.7427,-122.071,12,2014-12,2014,winter,new,yes,652475.0,663500.0,buy,442000.0,102000.0
7574910450,2015-02-03,845000.0,4,2.5,3360,40471,2.0,no,0,4,10,3360,0,1994-01-01,1970-01-01,98077,47.742,-122.035,2,2015-02,2015,winter,new,no,652475.0,663500.0,buy,929500.0000000001,84500.00000000012
624110110,2015-02-22,1063000.0,5,4.5,4820,13165,2.0,no,0,4,11,3950,870,1990-01-01,1970-01-01,98077,47.7295,-122.057,2,2015-02,2015,winter,new,yes,652475.0,663500.0,buy,1169300.0,106300.0
1853000400,2015-03-05,680000.0,4,2.5,3140,28037,2.0,no,0,4,10,3140,0,1991-01-01,1970-01-01,98077,47.7304,-122.08200000000001,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,748000.0000000001,68000.00000000012
1853000510,2014-05-09,985000.0,4,2.25,4230,37769,2.0,no,0,3,11,4230,0,1989-01-01,1970-01-01,98077,47.7287,-122.07700000000001,5,2014-05,2014,spring,new,no,652475.0,603500.0,buy,1083500.0,98500.0
8565000030,2015-04-29,805000.0,4,2.5,3450,33460,2.0,no,0,3,9,3450,0,1997-01-01,1970-01-01,98077,47.7673,-122.1,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,885500.0000000001,80500.00000000012
8682291390,2015-04-03,705000.0,2,2.5,2305,5580,1.0,no,0,3,8,2305,0,2007-01-01,1970-01-01,98077,47.7203,-122.024,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,775500.0000000001,70500.00000000012
4054530090,2015-04-29,783350.0,4,2.5,3290,35001,2.0,no,0,3,10,3290,0,1991-01-01,1970-01-01,98077,47.7231,-122.038,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,861685.0000000001,78335.00000000012
1771100130,2015-03-16,332900.0,3,1.5,1190,11996,1.0,no,0,4,7,1190,0,1969-01-01,1970-01-01,98077,47.7561,-122.071,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,432770.0,99870.0
1926069063,2015-03-06,585000.0,3,1.75,1790,87213,1.0,no,0,4,7,1790,0,1974-01-01,1970-01-01,98077,47.732,-122.07700000000001,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,760500.0,175500.0
7574910780,2014-05-14,766950.0,3,2.5,3030,30007,1.5,no,0,4,10,3030,0,1992-01-01,1970-01-01,98077,47.743,-122.036,5,2014-05,2014,spring,new,no,652475.0,603500.0,buy,843645.0000000001,76695.00000000012
3249500020,2015-04-06,625000.0,3,2.5,2750,35000,2.0,no,0,3,9,2750,0,1993-01-01,1970-01-01,98077,47.75,-122.024,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,687500.0,62500.0
426069099,2015-04-20,815000.0,3,2.5,2790,53143,2.0,no,0,4,9,2790,0,1991-01-01,1970-01-01,98077,47.7687,-122.036,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,896500.0000000001,81500.00000000012
3530200020,2015-04-02,790000.0,4,2.5,3020,36893,2.0,no,0,3,9,3020,0,1986-01-01,2007-01-01,98077,47.768,-122.09200000000001,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,869000.0000000001,79000.00000000012
1026069163,2015-04-22,630000.0,3,2.5,2460,38794,2.0,no,0,3,9,2460,0,1999-01-01,1970-01-01,98077,47.7602,-122.022,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,693000.0,63000.0
526069024,2014-05-12,950000.0,5,3.0,4530,258746,1.5,no,0,4,9,3200,1330,2003-01-01,1970-01-01,98077,47.7702,-122.066,5,2014-05,2014,spring,new,yes,652475.0,603500.0,buy,1045000.0000000001,95000.00000000012
926069132,2014-05-20,450000.0,3,1.5,2060,44866,1.0,no,0,3,8,2060,0,1953-01-01,1970-01-01,98077,47.7503,-122.051,5,2014-05,2014,spring,old,no,652475.0,603500.0,buy,585000.0,135000.0
7214780050,2015-04-20,623000.0,4,2.5,2710,49044,2.0,no,0,3,9,2710,0,1988-01-01,1970-01-01,98077,47.773999999999994,-122.08,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,685300.0,62300.0
326069027,2015-03-26,692500.0,3,2.5,2420,198198,2.0,no,0,3,9,2420,0,1997-01-01,1970-01-01,98077,47.772,-122.022,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,761750.0000000001,69250.00000000012
1775700011,2015-05-12,390000.0,3,2.5,1410,26375,1.0,no,0,3,6,1410,0,1992-01-01,1970-01-01,98077,47.7432,-122.07600000000001,5,2015-05,2015,spring,new,no,652475.0,603500.0,buy,507000.0,117000.0
1774220070,2015-05-07,550000.0,4,2.25,2590,36256,2.0,no,0,3,8,2590,0,1978-01-01,1970-01-01,98077,47.769,-122.094,5,2015-05,2015,spring,new,no,652475.0,603500.0,buy,715000.0,165000.0
5201000030,2015-03-23,597000.0,4,2.5,2370,41338,2.0,no,0,3,8,2370,0,1995-01-01,1970-01-01,98077,47.7379,-122.052,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,776100.0,179100.0
624110860,2015-04-27,1150000.0,4,3.5,3760,20609,2.0,no,0,3,11,3760,0,1990-01-01,1970-01-01,98077,47.7255,-122.059,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,1265000.0,115000.0
624110810,2015-03-25,1070000.0,3,3.25,3730,13264,2.0,no,0,3,9,3730,0,1989-01-01,1970-01-01,98077,47.7246,-122.059,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,1177000.0,107000.0
1774220400,2014-05-13,591000.0,4,2.25,2710,38180,2.0,no,0,4,8,2710,0,1977-01-01,1970-01-01,98077,47.77,-122.09700000000001,5,2014-05,2014,spring,new,no,652475.0,603500.0,buy,768300.0,177300.0
4298100060,2014-05-09,590000.0,4,2.25,2430,32496,1.0,no,0,3,9,2430,0,1993-01-01,1970-01-01,98077,47.7642,-122.04799999999999,5,2014-05,2014,spring,new,no,652475.0,603500.0,buy,767000.0,177000.0
2926069083,2014-05-07,900000.0,5,3.75,4130,226076,2.0,no,0,3,9,3170,960,1985-01-01,1970-01-01,98077,47.715,-122.065,5,2014-05,2014,spring,new,yes,652475.0,603500.0,buy,990000.0000000001,90000.00000000012
7701960210,2015-04-27,875000.0,4,2.5,3030,16000,2.0,no,0,3,11,3030,0,1990-01-01,1970-01-01,98077,47.7125,-122.081,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,962500.0000000001,87500.00000000012
1926069054,2014-05-08,450000.0,3,2.0,1510,43560,1.0,no,0,3,7,1510,0,1954-01-01,1970-01-01,98077,47.7218,-122.079,5,2014-05,2014,spring,old,no,652475.0,603500.0,buy,585000.0,135000.0
1726069060,2015-04-09,655000.0,4,2.75,2890,46609,2.0,no,0,4,9,2890,0,1981-01-01,1970-01-01,98077,47.7454,-122.061,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,720500.0,65500.0
1771000430,2014-05-02,315000.0,3,1.0,1160,9180,1.0,no,0,3,7,1160,0,1968-01-01,1970-01-01,98077,47.7427,-122.072,5,2014-05,2014,spring,new,no,652475.0,603500.0,buy,409500.0,94500.0
1626069102,2015-03-23,500000.0,4,2.25,2060,44431,2.0,no,0,3,7,2060,0,1988-01-01,1970-01-01,98077,47.744,-122.046,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,650000.0,150000.0
293800680,2015-04-15,949000.0,4,3.0,4270,85643,2.0,no,0,3,11,4270,0,1991-01-01,1970-01-01,98077,47.7711,-122.04799999999999,4,2015-04,2015,spring,new,no,652475.0,603500.0,buy,1043900.0000000001,94900.00000000012
1853000530,2015-03-12,1150000.0,4,3.75,5300,37034,2.0,no,0,3,11,5300,0,1989-01-01,1970-01-01,98077,47.7283,-122.07600000000001,3,2015-03,2015,spring,new,no,652475.0,603500.0,buy,1265000.0,115000.0
4298100240,2014-08-05,660000.0,3,2.5,2680,28243,2.0,no,0,3,9,2680,0,1993-01-01,1970-01-01,98077,47.7637,-122.05,8,2014-08,2014,summer,new,no,652475.0,696000.0,buy,858000.0,198000.0
1926069035,2014-07-22,299000.0,2,1.0,1070,189486,1.0,no,0,3,6,1070,0,1942-01-01,1970-01-01,98077,47.7199,-122.085,7,2014-07,2014,summer,old,no,652475.0,696000.0,buy,388700.0,89700.0
1771110090,2014-08-20,316000.0,3,0.75,1270,10092,1.0,no,0,5,7,1270,0,1971-01-01,1970-01-01,98077,47.7567,-122.073,8,2014-08,2014,summer,new,no,652475.0,696000.0,buy,410800.0,94800.0
1726069202,2014-07-18,420000.0,3,1.75,1060,38644,1.0,no,0,3,7,1060,0,1983-01-01,1970-01-01,98077,47.7442,-122.072,7,2014-07,2014,summer,new,no,652475.0,696000.0,buy,546000.0,126000.0
4054500590,2014-06-26,910000.0,4,3.5,4040,50479,2.0,no,0,3,11,4040,0,1987-01-01,1970-01-01,98077,47.7196,-122.04799999999999,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,1001000.0000000001,91000.00000000012
624110920,2014-07-25,762500.0,3,2.25,3330,15258,2.0,no,0,3,10,3330,0,1986-01-01,1970-01-01,98077,47.7262,-122.06,7,2014-07,2014,summer,new,no,652475.0,696000.0,buy,838750.0000000001,76250.00000000012
4054560170,2014-06-11,875000.0,4,2.5,3470,32109,2.0,no,0,3,10,3470,0,1995-01-01,1970-01-01,98077,47.7311,-122.036,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,962500.0000000001,87500.00000000012
1774230090,2014-06-13,697000.0,4,2.75,3650,48351,1.5,no,0,4,8,3650,0,1978-01-01,1970-01-01,98077,47.7632,-122.089,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,766700.0000000001,69700.00000000012
1026069172,2014-06-18,540000.0,4,2.5,2050,34222,2.0,no,0,4,8,2050,0,1989-01-01,1970-01-01,98077,47.7572,-122.022,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,702000.0,162000.0
326069131,2014-06-11,599000.0,4,2.5,2790,230868,2.0,no,0,3,8,2790,0,1989-01-01,1970-01-01,98077,47.7647,-122.01899999999999,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,778700.0,179700.0
1771100360,2014-07-07,320000.0,3,1.0,1120,10576,1.0,no,0,4,7,1120,0,1969-01-01,1970-01-01,98077,47.7575,-122.072,7,2014-07,2014,summer,new,no,652475.0,696000.0,buy,416000.0,96000.0
926069140,2014-07-21,879000.0,4,3.0,3590,89640,2.0,no,0,3,10,3590,0,2005-01-01,1970-01-01,98077,47.7557,-122.036,7,2014-07,2014,summer,new,no,652475.0,696000.0,buy,966900.0000000001,87900.00000000012
1774200060,2014-06-17,669000.0,4,2.75,2700,35362,2.0,no,0,5,8,2700,0,1976-01-01,1970-01-01,98077,47.7628,-122.094,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,869700.0,200700.0
6626100260,2014-08-06,700000.0,4,2.5,3100,36562,2.0,no,0,3,10,3100,0,1994-01-01,1970-01-01,98077,47.7646,-122.065,8,2014-08,2014,summer,new,no,652475.0,696000.0,buy,770000.0000000001,70000.00000000012
4054530260,2014-06-27,1820000.0,4,4.5,6640,53330,2.0,no,0,3,12,6640,0,1993-01-01,1970-01-01,98077,47.7283,-122.046,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,2002000.0000000002,182000.00000000023
7701960990,2014-06-16,862000.0,4,2.5,3190,14565,2.0,no,0,3,11,3190,0,1990-01-01,1970-01-01,98077,47.713,-122.072,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,948200.0000000001,86200.00000000012
1126069045,2014-06-20,1135000.0,6,4.25,6900,244716,2.0,no,0,4,9,4820,2080,2002-01-01,1970-01-01,98077,47.7506,-122.012,6,2014-06,2014,summer,new,yes,652475.0,696000.0,buy,1248500.0,113500.0
126059225,2014-08-06,525000.0,3,1.75,2300,43560,1.0,no,0,4,7,1350,950,1979-01-01,1970-01-01,98077,47.7716,-122.101,8,2014-08,2014,summer,new,yes,652475.0,696000.0,buy,682500.0,157500.0
7574910220,2014-07-31,795000.0,4,2.5,2920,32219,2.0,no,0,5,10,2920,0,1995-01-01,1970-01-01,98077,47.7439,-122.041,7,2014-07,2014,summer,new,no,652475.0,696000.0,buy,874500.0000000001,79500.00000000012
9359300250,2014-06-04,685000.0,4,2.5,2770,45514,2.0,no,0,4,9,2770,0,1989-01-01,1970-01-01,98077,47.7751,-122.088,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,890500.0,205500.0
7214790110,2014-06-13,665000.0,4,2.5,2790,43091,2.0,no,0,4,9,2790,0,1989-01-01,1970-01-01,98077,47.7759,-122.08,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,864500.0,199500.0
1630700361,2014-06-27,530000.0,4,1.75,2860,48351,1.0,no,0,3,8,1710,1150,1978-01-01,1970-01-01,98077,47.7605,-122.085,6,2014-06,2014,summer,new,yes,652475.0,696000.0,buy,689000.0,159000.0
7701961220,2014-06-26,800000.0,4,2.5,2990,16809,2.0,no,0,3,11,2990,0,1990-01-01,1970-01-01,98077,47.7123,-122.073,6,2014-06,2014,summer,new,no,652475.0,696000.0,buy,880000.0000000001,80000.00000000012
626710220,2014-08-13,475000.0,3,2.5,2160,35912,2.0,no,0,3,8,2160,0,1982-01-01,1970-01-01,98077,47.7273,-122.083,8,2014-08,2014,summer,new,no,652475.0,696000.0,buy,617500.0,142500.0
4054500390,2014-10-07,1365000.0,4,4.75,5310,57346,2.0,no,0,4,11,5310,0,1989-01-01,1970-01-01,98077,47.7285,-122.042,10,2014-10,2014,fall,new,no,652475.0,667500.0,buy,1501500.0000000002,136500.00000000023
826069085,2014-09-03,460000.0,3,2.25,2080,50965,1.0,no,0,3,8,1590,490,1979-01-01,1970-01-01,98077,47.7506,-122.06299999999999,9,2014-09,2014,fall,new,yes,652475.0,667500.0,buy,598000.0,138000.0
293700110,2014-09-26,775000.0,4,2.5,3890,34513,2.0,no,0,3,10,3890,0,1996-01-01,1970-01-01,98077,47.7749,-122.04799999999999,9,2014-09,2014,fall,new,no,652475.0,667500.0,buy,852500.0000000001,77500.00000000012
1626069198,2014-10-03,450000.0,3,1.75,2290,44866,1.0,no,0,3,8,1390,900,1981-01-01,1970-01-01,98077,47.7398,-122.041,10,2014-10,2014,fall,new,yes,652475.0,667500.0,buy,585000.0,135000.0
826069002,2014-10-29,355000.0,2,1.0,1350,368517,1.0,no,0,3,6,1350,0,1947-01-01,1970-01-01,98077,47.7617,-122.061,10,2014-10,2014,fall,old,no,652475.0,667500.0,buy,461500.0,106500.0
7701960130,2014-10-17,820000.0,3,2.5,2980,18935,1.5,no,0,3,11,2980,0,1990-01-01,1970-01-01,98077,47.7133,-122.079,10,2014-10,2014,fall,new,no,652475.0,667500.0,buy,902000.0000000001,82000.00000000012
1771000440,2014-09-04,322500.0,3,1.0,1160,9750,1.0,no,0,3,7,1160,0,1968-01-01,1970-01-01,98077,47.7429,-122.072,9,2014-09,2014,fall,new,no,652475.0,667500.0,buy,419250.0,96750.0
1771000950,2014-11-06,353000.0,4,1.75,1780,9794,1.0,no,0,3,7,1780,0,1967-01-01,1970-01-01,98077,47.7419,-122.073,11,2014-11,2014,fall,new,no,652475.0,667500.0,buy,458900.0,105900.0
624110020,2014-09-25,730000.0,3,3.0,3460,13129,2.0,no,0,3,9,2560,900,1988-01-01,1970-01-01,98077,47.7315,-122.05799999999999,9,2014-09,2014,fall,new,yes,652475.0,667500.0,buy,803000.0000000001,73000.00000000012
624101110,2014-10-02,725000.0,4,2.25,3440,14237,2.0,no,0,3,9,3440,0,1982-01-01,1970-01-01,98077,47.7241,-122.065,10,2014-10,2014,fall,new,no,652475.0,667500.0,buy,797500.0000000001,72500.00000000012
926069192,2014-09-26,880000.0,4,3.25,4060,52707,2.0,no,0,4,9,4060,0,1996-01-01,1970-01-01,98077,47.7615,-122.041,9,2014-09,2014,fall,new,no,652475.0,667500.0,buy,968000.0000000001,88000.00000000012
293800870,2014-09-11,710800.0,3,2.5,2880,36820,2.0,no,0,3,10,2880,0,1992-01-01,1970-01-01,98077,47.766000000000005,-122.044,9,2014-09,2014,fall,new,no,652475.0,667500.0,buy,781880.0000000001,71080.00000000012
